#Frequency	Strain
4.306250000000000000e+02	3.051130000000000078e-46
4.307500000000000000e+02	3.085250000000000157e-46
4.308750000000000000e+02	3.120370000000000086e-46
4.310000000000000000e+02	3.156460000000000034e-46
4.311250000000000000e+02	3.193459999999999947e-46
4.312500000000000000e+02	3.231310000000000160e-46
4.313750000000000000e+02	3.269970000000000121e-46
4.315000000000000000e+02	3.309390000000000107e-46
4.316250000000000000e+02	3.349500000000000123e-46
4.317500000000000000e+02	3.390250000000000058e-46
4.318750000000000000e+02	3.431579999999999860e-46
4.320000000000000000e+02	3.473409999999999976e-46
4.321250000000000000e+02	3.515700000000000242e-46
4.322500000000000000e+02	3.558370000000000326e-46
4.323750000000000000e+02	3.601340000000000287e-46
4.325000000000000000e+02	3.644549999999999683e-46
4.326250000000000000e+02	3.687919999999999741e-46
4.327500000000000000e+02	3.731370000000000128e-46
4.328750000000000000e+02	3.774809999999999793e-46
4.330000000000000000e+02	3.818169999999999906e-46
4.331250000000000000e+02	3.861360000000000193e-46
4.332500000000000000e+02	3.904279999999999656e-46
4.333750000000000000e+02	3.946850000000000299e-46
4.335000000000000000e+02	3.988970000000000349e-46
4.336250000000000000e+02	4.030540000000000364e-46
4.337500000000000000e+02	4.071470000000000070e-46
4.338750000000000000e+02	4.111640000000000139e-46
4.340000000000000000e+02	4.150970000000000240e-46
4.341250000000000000e+02	4.189340000000000267e-46
4.342500000000000000e+02	4.226650000000000001e-46
4.343750000000000000e+02	4.262780000000000114e-46
4.345000000000000000e+02	4.297630000000000387e-46
4.346250000000000000e+02	4.331089999999999880e-46
4.347500000000000000e+02	4.363040000000000042e-46
4.348750000000000000e+02	4.393389999999999822e-46
4.350000000000000000e+02	4.422000000000000001e-46
4.351250000000000000e+02	4.448780000000000306e-46
4.352500000000000000e+02	4.473609999999999853e-46
4.353750000000000000e+02	4.496389999999999978e-46
4.355000000000000000e+02	4.516999999999999798e-46
4.356250000000000000e+02	4.535349999999999816e-46
4.357500000000000000e+02	4.551319999999999925e-46
4.358750000000000000e+02	4.564819999999999851e-46
4.360000000000000000e+02	4.575760000000000098e-46
4.361250000000000000e+02	4.584039999999999669e-46
4.362500000000000000e+02	4.589559999999999901e-46
4.363750000000000000e+02	4.592260000000000353e-46
4.365000000000000000e+02	4.592040000000000028e-46
4.366250000000000000e+02	4.588840000000000040e-46
4.367500000000000000e+02	4.582580000000000058e-46
4.368750000000000000e+02	4.573220000000000306e-46
4.370000000000000000e+02	4.560689999999999621e-46
4.371250000000000000e+02	4.544949999999999780e-46
4.372500000000000000e+02	4.525960000000000232e-46
4.373750000000000000e+02	4.503690000000000365e-46
4.375000000000000000e+02	4.478120000000000291e-46
4.376250000000000000e+02	4.449240000000000066e-46
4.377500000000000000e+02	4.417039999999999747e-46
4.378750000000000000e+02	4.381539999999999999e-46
4.380000000000000000e+02	4.342740000000000044e-46
4.381250000000000000e+02	4.300669999999999715e-46
4.382500000000000000e+02	4.255370000000000343e-46
4.383750000000000000e+02	4.206880000000000149e-46
4.385000000000000000e+02	4.155270000000000297e-46
4.386250000000000000e+02	4.100579999999999786e-46
4.387500000000000000e+02	4.042909999999999611e-46
4.388750000000000000e+02	3.982330000000000159e-46
4.390000000000000000e+02	3.918950000000000037e-46
4.391250000000000000e+02	3.852860000000000297e-46
4.392500000000000000e+02	3.784310000000000318e-46
4.393750000000000000e+02	3.715159999999999806e-46
4.395000000000000000e+02	3.648149999999999767e-46
4.396250000000000000e+02	3.585839999999999882e-46
4.397500000000000000e+02	3.530629999999999946e-46
4.398750000000000000e+02	3.484780000000000151e-46
4.400000000000000000e+02	3.450500000000000189e-46
4.401250000000000000e+02	3.429969999999999922e-46
4.402500000000000000e+02	3.425469999999999817e-46
4.403750000000000000e+02	3.439480000000000001e-46
4.405000000000000000e+02	3.474790000000000035e-46
4.406250000000000000e+02	3.534669999999999902e-46
4.407500000000000000e+02	3.623050000000000176e-46
4.408750000000000000e+02	3.744789999999999724e-46
4.410000000000000000e+02	3.905970000000000313e-46
4.411250000000000000e+02	4.114369999999999645e-46
4.412500000000000000e+02	4.379970000000000226e-46
4.413750000000000000e+02	4.734680000000000107e-46
4.415000000000000000e+02	5.169860000000000177e-46
4.416250000000000000e+02	5.723060000000000382e-46
4.417500000000000000e+02	6.430220000000000343e-46
4.418750000000000000e+02	7.342020000000000446e-46
4.420000000000000000e+02	8.531330000000000618e-46
4.421250000000000000e+02	1.010509999999999992e-45
4.422500000000000000e+02	1.222389999999999924e-45
4.423750000000000000e+02	1.513489999999999880e-45
4.425000000000000000e+02	1.922969999999999981e-45
4.426250000000000000e+02	2.515619999999999927e-45
4.427500000000000000e+02	3.398300000000000216e-45
4.428750000000000000e+02	4.761830000000000209e-45
4.430000000000000000e+02	6.957010000000000039e-45
4.431250000000000000e+02	1.066840000000000009e-44
4.432500000000000000e+02	1.732650000000000062e-44
4.433750000000000000e+02	3.016640000000000233e-44
4.435000000000000000e+02	5.757310000000000434e-44
4.436250000000000000e+02	1.259169999999999910e-43
4.437500000000000000e+02	3.114830000000000025e-43
4.438750000000000000e+02	9.543140000000000213e-43
4.440000000000000000e+02	2.675500000000000194e-41
4.441250000000000000e+02	2.347119999999999975e-42
4.442500000000000000e+02	5.894129999999999731e-43
4.443750000000000000e+02	3.843890000000000267e-43
4.445000000000000000e+02	3.662530000000000016e-43
4.446250000000000000e+02	4.428529999999999624e-43
4.447500000000000000e+02	5.820309999999999695e-43
4.448750000000000000e+02	8.062690000000000458e-43
4.450000000000000000e+02	1.291729999999999977e-42
4.451250000000000000e+02	7.083200000000000066e-41
4.452500000000000000e+02	1.962340000000000139e-42
4.453750000000000000e+02	1.867690000000000033e-42
4.455000000000000000e+02	2.168610000000000036e-42
4.456250000000000000e+02	2.575069999999999994e-42
4.457500000000000000e+02	3.052829999999999899e-42
4.458750000000000000e+02	3.586769999999999847e-42
4.460000000000000000e+02	4.169219999999999813e-42
4.461250000000000000e+02	4.792869999999999899e-42
4.462500000000000000e+02	5.449210000000000209e-42
4.463750000000000000e+02	6.128119999999999662e-42
4.465000000000000000e+02	6.817970000000000024e-42
4.466250000000000000e+02	7.505900000000000136e-42
4.467500000000000000e+02	8.178199999999999901e-42
4.468750000000000000e+02	8.820830000000000114e-42
4.470000000000000000e+02	9.419939999999999746e-42
4.471250000000000000e+02	9.962410000000000269e-42
4.472500000000000000e+02	1.043629999999999993e-41
4.473750000000000000e+02	1.083149999999999989e-41
4.475000000000000000e+02	1.113990000000000047e-41
4.476250000000000000e+02	1.135559999999999999e-41
4.477500000000000000e+02	1.147540000000000057e-41
4.478750000000000000e+02	1.149859999999999882e-41
4.480000000000000000e+02	1.142699999999999983e-41
4.481250000000000000e+02	1.126479999999999977e-41
4.482500000000000000e+02	1.101799999999999990e-41
4.483750000000000000e+02	1.069460000000000062e-41
4.485000000000000000e+02	1.030389999999999938e-41
4.486250000000000000e+02	9.855939999999999616e-42
4.487500000000000000e+02	9.361569999999999835e-42
4.488750000000000000e+02	8.831700000000000557e-42
4.490000000000000000e+02	8.277000000000000529e-42
4.491250000000000000e+02	7.707740000000000193e-42
4.492500000000000000e+02	7.133400000000000548e-42
4.493750000000000000e+02	6.562539999999999366e-42
4.495000000000000000e+02	6.004200000000000535e-42
4.496250000000000000e+02	5.462560000000000179e-42
4.497500000000000000e+02	4.944010000000000070e-42
4.498750000000000000e+02	4.452929999999999940e-42
4.500000000000000000e+02	3.992860000000000294e-42
4.501250000000000000e+02	3.566669999999999892e-42
4.502500000000000000e+02	3.176979999999999832e-42
4.503750000000000000e+02	2.826679999999999875e-42
4.505000000000000000e+02	2.519870000000000118e-42
4.506250000000000000e+02	2.263469999999999951e-42
4.507500000000000000e+02	2.070069999999999960e-42
4.508750000000000000e+02	1.963370000000000094e-42
4.510000000000000000e+02	1.988770000000000143e-42
4.511250000000000000e+02	2.235239999999999951e-42
4.512500000000000000e+02	2.882560000000000239e-42
4.513750000000000000e+02	4.309779999999999837e-42
4.515000000000000000e+02	7.364440000000000114e-42
4.516250000000000000e+02	1.410010000000000105e-41
4.517500000000000000e+02	3.009119999999999869e-41
4.518750000000000000e+02	7.326340000000000454e-41
4.520000000000000000e+02	1.824159999999999914e-40
4.521250000000000000e+02	5.965670000000000205e-40
4.522500000000000000e+02	1.652060000000000034e-38
4.523750000000000000e+02	1.546339999999999950e-39
4.525000000000000000e+02	2.912510000000000027e-40
4.526250000000000000e+02	1.181889999999999954e-40
4.527500000000000000e+02	4.471930000000000110e-41
4.528750000000000000e+02	2.000280000000000096e-41
4.530000000000000000e+02	1.046129999999999945e-41
4.531250000000000000e+02	6.908069999999999397e-42
4.532500000000000000e+02	6.175349999999999513e-42
4.533750000000000000e+02	8.563199999999999886e-42
4.535000000000000000e+02	2.052520000000000064e-41
4.536250000000000000e+02	1.690569999999999933e-40
4.537500000000000000e+02	1.966949999999999941e-40
4.538750000000000000e+02	2.092750000000000101e-41
4.540000000000000000e+02	7.508149999999999494e-42
4.541250000000000000e+02	3.831750000000000316e-42
4.542500000000000000e+02	2.318589999999999976e-42
4.543750000000000000e+02	1.330979999999999942e-42
4.545000000000000000e+02	7.766110000000000741e-43
4.546250000000000000e+02	4.761369999999999970e-43
4.547500000000000000e+02	3.031739999999999914e-43
4.548750000000000000e+02	1.989800000000000018e-43
4.550000000000000000e+02	1.320589999999999920e-43
4.551250000000000000e+02	9.094570000000000753e-44
4.552500000000000000e+02	6.386569999999999798e-44
4.553750000000000000e+02	4.565539999999999961e-44
4.555000000000000000e+02	3.318690000000000226e-44
4.556250000000000000e+02	2.451190000000000016e-44
4.557500000000000000e+02	1.838839999999999951e-44
4.558750000000000000e+02	1.400780000000000001e-44
4.560000000000000000e+02	1.083459999999999998e-44
4.561250000000000000e+02	8.508510000000000405e-45
4.562500000000000000e+02	6.783610000000000608e-45
4.563750000000000000e+02	5.490040000000000017e-45
4.565000000000000000e+02	4.509110000000000223e-45
4.566250000000000000e+02	3.756999999999999710e-45
4.567500000000000000e+02	3.173929999999999997e-45
4.568750000000000000e+02	2.716920000000000087e-45
4.570000000000000000e+02	2.354750000000000093e-45
4.571250000000000000e+02	2.064600000000000110e-45
4.572500000000000000e+02	1.829620000000000132e-45
4.573750000000000000e+02	1.637310000000000082e-45
4.575000000000000000e+02	1.478300000000000109e-45
4.576250000000000000e+02	1.345509999999999996e-45
4.577500000000000000e+02	1.233580000000000016e-45
4.578750000000000000e+02	1.138379999999999938e-45
4.580000000000000000e+02	1.056740000000000072e-45
4.581250000000000000e+02	9.861819999999999702e-46
4.582500000000000000e+02	9.247799999999999832e-46
4.583750000000000000e+02	8.392300000000000567e-46
4.585000000000000000e+02	7.992319999999999590e-46
4.586250000000000000e+02	7.629230000000000697e-46
4.587500000000000000e+02	7.299299999999999864e-46
4.588750000000000000e+02	6.999220000000000052e-46
4.590000000000000000e+02	6.726069999999999706e-46
4.591250000000000000e+02	6.477289999999999924e-46
4.592500000000000000e+02	6.250590000000000295e-46
4.593750000000000000e+02	6.043939999999999729e-46
4.595000000000000000e+02	5.855529999999999796e-46
4.596250000000000000e+02	5.683760000000000113e-46
4.597500000000000000e+02	5.527190000000000180e-46
4.598750000000000000e+02	5.384530000000000213e-46
4.600000000000000000e+02	5.254619999999999700e-46
4.601250000000000000e+02	5.136439999999999682e-46
4.602500000000000000e+02	5.029040000000000028e-46
4.603750000000000000e+02	4.931579999999999992e-46
4.605000000000000000e+02	4.843309999999999881e-46
4.606250000000000000e+02	4.763509999999999834e-46
4.607500000000000000e+02	4.691570000000000151e-46
4.608750000000000000e+02	4.626910000000000189e-46
4.610000000000000000e+02	4.568999999999999802e-46
4.611250000000000000e+02	4.517370000000000062e-46
4.612500000000000000e+02	4.471549999999999710e-46
4.613750000000000000e+02	4.431150000000000150e-46
4.615000000000000000e+02	4.395769999999999730e-46
4.616250000000000000e+02	4.365070000000000353e-46
4.617500000000000000e+02	4.338700000000000088e-46
4.618750000000000000e+02	4.316349999999999891e-46
4.620000000000000000e+02	4.297719999999999884e-46
4.621250000000000000e+02	4.282520000000000134e-46
4.622500000000000000e+02	4.270489999999999762e-46
4.623750000000000000e+02	4.261350000000000336e-46
4.625000000000000000e+02	4.254850000000000141e-46
4.626250000000000000e+02	4.250749999999999743e-46
4.627500000000000000e+02	4.248799999999999762e-46
4.628750000000000000e+02	4.248759999999999986e-46
4.630000000000000000e+02	4.250390000000000201e-46
4.631250000000000000e+02	4.253470000000000083e-46
4.632500000000000000e+02	4.257750000000000252e-46
4.633750000000000000e+02	4.262999999999999661e-46
4.635000000000000000e+02	4.269000000000000320e-46
4.636250000000000000e+02	4.275499999999999737e-46
4.637500000000000000e+02	4.282269999999999977e-46
4.638750000000000000e+02	4.289070000000000049e-46
4.640000000000000000e+02	4.295669999999999685e-46
4.641250000000000000e+02	4.301860000000000058e-46
4.642500000000000000e+02	4.307619999999999726e-46
4.643750000000000000e+02	4.312960000000000187e-46
4.645000000000000000e+02	4.317899999999999775e-46
4.646250000000000000e+02	4.322449999999999990e-46
4.647500000000000000e+02	4.326619999999999996e-46
4.648750000000000000e+02	4.330429999999999683e-46
4.650000000000000000e+02	4.333899999999999717e-46
4.651250000000000000e+02	4.337049999999999985e-46
4.652500000000000000e+02	4.339869999999999765e-46
4.653750000000000000e+02	4.342399999999999613e-46
4.655000000000000000e+02	4.344650000000000249e-46
4.656250000000000000e+02	4.346630000000000061e-46
4.657500000000000000e+02	4.348359999999999717e-46
4.658750000000000000e+02	4.349849999999999938e-46
4.660000000000000000e+02	4.351129999999999777e-46
4.661250000000000000e+02	4.352200000000000014e-46
4.662500000000000000e+02	4.353089999999999702e-46
4.663750000000000000e+02	4.353799999999999619e-46
4.665000000000000000e+02	4.354360000000000376e-46
4.666250000000000000e+02	4.354780000000000360e-46
4.667500000000000000e+02	4.355080000000000237e-46
4.668750000000000000e+02	4.355269999999999952e-46
4.670000000000000000e+02	4.355370000000000170e-46
4.671250000000000000e+02	4.355390000000000058e-46
4.672500000000000000e+02	4.355360000000000226e-46
4.673750000000000000e+02	4.355289999999999840e-46
4.675000000000000000e+02	4.355189999999999622e-46
4.676250000000000000e+02	4.355080000000000237e-46
4.677500000000000000e+02	4.354980000000000019e-46
4.678750000000000000e+02	4.354899999999999688e-46
4.680000000000000000e+02	4.354859999999999912e-46
4.681250000000000000e+02	4.354869999999999856e-46
4.682500000000000000e+02	4.354960000000000130e-46
4.683750000000000000e+02	4.355129999999999957e-46
4.685000000000000000e+02	4.355409999999999946e-46
4.686250000000000000e+02	4.355810000000000042e-46
4.687500000000000000e+02	4.356340000000000189e-46
4.688750000000000000e+02	4.357030000000000218e-46
4.690000000000000000e+02	4.357890000000000074e-46
4.691250000000000000e+02	4.358929999999999700e-46
4.692500000000000000e+02	4.360169999999999764e-46
4.693750000000000000e+02	4.361630000000000152e-46
4.695000000000000000e+02	4.363320000000000032e-46
4.696250000000000000e+02	4.365270000000000012e-46
4.697500000000000000e+02	4.367480000000000094e-46
4.698750000000000000e+02	4.369970000000000165e-46
4.700000000000000000e+02	4.372770000000000058e-46
4.701250000000000000e+02	4.375879999999999772e-46
4.702500000000000000e+02	4.379329999999999917e-46
4.703750000000000000e+02	4.383129999999999660e-46
4.705000000000000000e+02	4.387289999999999722e-46
4.706250000000000000e+02	4.391849999999999881e-46
4.707500000000000000e+02	4.396810000000000135e-46
4.708750000000000000e+02	4.402179999999999651e-46
4.710000000000000000e+02	4.407999999999999761e-46
4.711250000000000000e+02	4.414279999999999631e-46
4.712500000000000000e+02	4.421029999999999983e-46
4.713750000000000000e+02	4.428269999999999927e-46
4.715000000000000000e+02	4.436030000000000073e-46
4.716250000000000000e+02	4.444320000000000366e-46
4.717500000000000000e+02	4.453159999999999916e-46
4.718750000000000000e+02	4.462580000000000110e-46
4.720000000000000000e+02	4.472580000000000170e-46
4.721250000000000000e+02	4.483199999999999873e-46
4.722500000000000000e+02	4.494449999999999942e-46
4.723750000000000000e+02	4.506350000000000262e-46
4.725000000000000000e+02	4.518939999999999835e-46
4.726250000000000000e+02	4.532220000000000214e-46
4.727500000000000000e+02	4.546219999999999676e-46
4.728750000000000000e+02	4.560970000000000388e-46
4.730000000000000000e+02	4.576479999999999959e-46
4.731250000000000000e+02	4.592789999999999721e-46
4.732500000000000000e+02	4.609920000000000342e-46
4.733750000000000000e+02	4.627890000000000152e-46
4.735000000000000000e+02	4.646739999999999706e-46
4.736250000000000000e+02	4.666479999999999726e-46
4.737500000000000000e+02	4.687149999999999988e-46
4.738750000000000000e+02	4.708780000000000324e-46
4.740000000000000000e+02	4.731389999999999845e-46
4.741250000000000000e+02	4.755019999999999882e-46
4.742500000000000000e+02	4.779700000000000268e-46
4.743750000000000000e+02	4.805450000000000112e-46
4.745000000000000000e+02	4.832329999999999858e-46
4.746250000000000000e+02	4.860350000000000227e-46
4.747500000000000000e+02	4.889570000000000105e-46
4.748750000000000000e+02	4.920010000000000158e-46
4.750000000000000000e+02	4.951710000000000163e-46
4.751250000000000000e+02	4.984709999999999896e-46
4.752500000000000000e+02	5.019069999999999799e-46
4.753750000000000000e+02	5.054809999999999761e-46
4.755000000000000000e+02	5.091990000000000222e-46
4.756250000000000000e+02	5.130650000000000182e-46
4.757500000000000000e+02	5.170840000000000139e-46
4.758750000000000000e+02	5.212609999999999813e-46
4.760000000000000000e+02	5.256019999999999646e-46
4.761250000000000000e+02	5.301110000000000193e-46
4.762500000000000000e+02	5.347950000000000284e-46
4.763750000000000000e+02	5.396600000000000360e-46
4.765000000000000000e+02	5.447110000000000143e-46
4.766250000000000000e+02	5.499559999999999963e-46
4.767500000000000000e+02	5.554000000000000317e-46
4.768750000000000000e+02	5.610519999999999925e-46
4.770000000000000000e+02	5.669170000000000062e-46
4.771250000000000000e+02	5.730050000000000169e-46
4.772500000000000000e+02	5.793219999999999910e-46
4.773750000000000000e+02	5.858770000000000338e-46
4.775000000000000000e+02	5.926790000000000171e-46
4.776250000000000000e+02	5.997369999999999683e-46
4.777500000000000000e+02	6.070609999999999871e-46
4.778750000000000000e+02	6.146600000000000232e-46
4.780000000000000000e+02	6.225440000000000205e-46
4.781250000000000000e+02	6.307249999999999897e-46
4.782500000000000000e+02	6.392140000000000249e-46
4.783750000000000000e+02	6.480229999999999811e-46
4.785000000000000000e+02	6.571640000000000246e-46
4.786250000000000000e+02	6.666500000000000049e-46
4.787500000000000000e+02	6.764959999999999935e-46
4.788750000000000000e+02	6.867149999999999956e-46
4.790000000000000000e+02	6.973220000000000050e-46
4.791250000000000000e+02	7.083339999999999267e-46
4.792500000000000000e+02	7.197670000000000600e-46
4.793750000000000000e+02	7.316380000000000764e-46
4.795000000000000000e+02	7.439660000000000253e-46
4.796250000000000000e+02	7.567699999999999559e-46
4.797500000000000000e+02	7.700700000000000675e-46
4.798750000000000000e+02	7.838879999999999259e-46
4.800000000000000000e+02	7.982450000000000358e-46
4.801250000000000000e+02	8.131540000000000134e-46
4.802500000000000000e+02	8.285840000000000321e-46
4.803750000000000000e+02	8.444870000000000493e-46
4.805000000000000000e+02	8.608140000000000280e-46
4.806250000000000000e+02	8.775079999999999759e-46
4.807500000000000000e+02	8.945110000000000620e-46
4.808750000000000000e+02	9.117560000000000388e-46
4.810000000000000000e+02	9.291729999999999867e-46
4.811250000000000000e+02	9.466860000000000199e-46
4.812500000000000000e+02	9.642129999999999748e-46
4.813750000000000000e+02	9.816680000000000213e-46
4.815000000000000000e+02	9.989560000000000686e-46
4.816250000000000000e+02	1.015980000000000037e-45
4.817500000000000000e+02	1.032640000000000020e-45
4.818750000000000000e+02	1.048820000000000043e-45
4.820000000000000000e+02	1.064400000000000000e-45
4.821250000000000000e+02	1.079289999999999929e-45
4.822500000000000000e+02	1.093340000000000045e-45
4.823750000000000000e+02	1.106449999999999975e-45
4.825000000000000000e+02	1.118469999999999936e-45
4.826250000000000000e+02	1.129300000000000020e-45
4.827500000000000000e+02	1.138800000000000077e-45
4.828750000000000000e+02	1.146850000000000002e-45
4.830000000000000000e+02	1.153329999999999997e-45
4.831250000000000000e+02	1.158110000000000014e-45
4.832500000000000000e+02	1.161099999999999932e-45
4.833750000000000000e+02	1.162190000000000057e-45
4.835000000000000000e+02	1.161270000000000070e-45
4.836250000000000000e+02	1.158270000000000052e-45
4.837500000000000000e+02	1.153119999999999927e-45
4.838750000000000000e+02	1.145749999999999933e-45
4.840000000000000000e+02	1.136110000000000036e-45
4.841250000000000000e+02	1.124219999999999970e-45
4.842500000000000000e+02	1.110229999999999985e-45
4.843750000000000000e+02	1.094349999999999995e-45
4.845000000000000000e+02	1.076759999999999926e-45
4.846250000000000000e+02	1.057679999999999947e-45
4.847500000000000000e+02	1.037299999999999930e-45
4.848750000000000000e+02	1.015829999999999943e-45
4.850000000000000000e+02	9.934479999999999245e-46
4.851250000000000000e+02	9.703480000000000337e-46
4.852500000000000000e+02	9.467009999999999360e-46
4.853750000000000000e+02	9.226729999999999474e-46
4.855000000000000000e+02	8.984189999999999786e-46
4.856250000000000000e+02	8.740839999999999963e-46
4.857500000000000000e+02	8.497990000000000453e-46
4.858750000000000000e+02	8.256860000000000656e-46
4.860000000000000000e+02	8.018550000000000639e-46
4.861250000000000000e+02	7.784059999999999475e-46
4.862500000000000000e+02	7.554250000000000131e-46
4.863750000000000000e+02	7.329899999999999800e-46
4.865000000000000000e+02	7.111699999999999289e-46
4.866250000000000000e+02	6.900239999999999963e-46
4.867500000000000000e+02	6.695999999999999916e-46
4.868750000000000000e+02	6.499429999999999741e-46
4.870000000000000000e+02	6.310859999999999925e-46
4.871250000000000000e+02	6.130600000000000290e-46
4.872500000000000000e+02	5.958890000000000272e-46
4.873750000000000000e+02	5.795909999999999640e-46
4.875000000000000000e+02	5.641799999999999946e-46
4.876250000000000000e+02	5.496689999999999684e-46
4.877500000000000000e+02	5.360650000000000018e-46
4.878750000000000000e+02	5.233759999999999723e-46
4.880000000000000000e+02	5.116060000000000131e-46
4.881250000000000000e+02	5.007499999999999966e-46
4.882500000000000000e+02	4.907559999999999803e-46
4.883750000000000000e+02	4.815700000000000330e-46
4.885000000000000000e+02	4.731389999999999845e-46
4.886250000000000000e+02	4.654170000000000143e-46
4.887500000000000000e+02	4.583609999999999741e-46
4.888750000000000000e+02	4.519310000000000098e-46
4.890000000000000000e+02	4.460920000000000062e-46
4.891250000000000000e+02	4.408099999999999979e-46
4.892500000000000000e+02	4.360559999999999915e-46
4.893750000000000000e+02	4.318019999999999882e-46
4.895000000000000000e+02	4.280209999999999834e-46
4.896250000000000000e+02	4.246900000000000279e-46
4.897500000000000000e+02	4.217730000000000121e-46
4.898750000000000000e+02	4.192609999999999864e-46
4.900000000000000000e+02	4.171379999999999623e-46
4.901250000000000000e+02	4.153859999999999629e-46
4.902500000000000000e+02	4.139889999999999999e-46
4.903750000000000000e+02	4.129310000000000072e-46
4.905000000000000000e+02	4.121999999999999741e-46
4.906250000000000000e+02	4.117809999999999847e-46
4.907500000000000000e+02	4.116620000000000281e-46
4.908750000000000000e+02	4.118310000000000161e-46
4.910000000000000000e+02	4.122780000000000045e-46
4.911250000000000000e+02	4.129909999999999826e-46
4.912500000000000000e+02	4.139610000000000010e-46
4.913750000000000000e+02	4.151769999999999654e-46
4.915000000000000000e+02	4.166309999999999985e-46
4.916250000000000000e+02	4.183130000000000005e-46
4.917500000000000000e+02	4.202140000000000220e-46
4.918750000000000000e+02	4.223260000000000298e-46
4.920000000000000000e+02	4.246390000000000021e-46
4.921250000000000000e+02	4.271459999999999781e-46
4.922500000000000000e+02	4.298370000000000136e-46
4.923750000000000000e+02	4.327049999999999924e-46
4.925000000000000000e+02	4.357389999999999759e-46
4.926250000000000000e+02	4.389320000000000033e-46
4.927500000000000000e+02	4.422739999999999750e-46
4.928750000000000000e+02	4.457570000000000135e-46
4.930000000000000000e+02	4.493700000000000248e-46
4.931250000000000000e+02	4.531049999999999759e-46
4.932500000000000000e+02	4.569520000000000004e-46
4.933750000000000000e+02	4.608990000000000100e-46
4.935000000000000000e+02	4.649379999999999715e-46
4.936250000000000000e+02	4.690560000000000357e-46
4.937500000000000000e+02	4.732440000000000193e-46
4.938750000000000000e+02	4.774889999999999952e-46
4.940000000000000000e+02	4.817790000000000305e-46
4.941250000000000000e+02	4.861020000000000368e-46
4.942500000000000000e+02	4.904469999999999977e-46
4.943750000000000000e+02	4.947989999999999973e-46
4.945000000000000000e+02	4.991460000000000248e-46
4.946250000000000000e+02	5.034740000000000031e-46
4.947500000000000000e+02	5.077700000000000048e-46
4.948750000000000000e+02	5.120190000000000362e-46
4.950000000000000000e+02	5.162080000000000142e-46
4.951250000000000000e+02	5.203220000000000229e-46
4.952500000000000000e+02	5.243570000000000069e-46
4.953750000000000000e+02	5.283150000000000327e-46
4.955000000000000000e+02	5.322000000000000002e-46
4.956250000000000000e+02	5.360159999999999648e-46
4.957500000000000000e+02	5.397679999999999763e-46
4.958750000000000000e+02	5.434620000000000012e-46
4.960000000000000000e+02	5.471069999999999890e-46
4.961250000000000000e+02	5.507099999999999784e-46
4.962500000000000000e+02	5.542819999999999857e-46
4.963750000000000000e+02	5.578370000000000104e-46
4.965000000000000000e+02	5.613899999999999684e-46
4.966250000000000000e+02	5.649599999999999869e-46
4.967500000000000000e+02	5.685700000000000150e-46
4.968750000000000000e+02	5.722479999999999737e-46
4.970000000000000000e+02	5.760289999999999786e-46
4.971250000000000000e+02	5.799580000000000111e-46
4.972500000000000000e+02	5.840890000000000025e-46
4.973750000000000000e+02	5.884950000000000111e-46
4.975000000000000000e+02	5.932669999999999945e-46
4.976250000000000000e+02	5.985269999999999703e-46
4.977500000000000000e+02	6.044390000000000323e-46
4.978750000000000000e+02	6.112250000000000273e-46
4.980000000000000000e+02	6.191940000000000158e-46
4.981250000000000000e+02	6.287909999999999973e-46
4.982500000000000000e+02	6.406659999999999914e-46
4.983750000000000000e+02	6.558079999999999878e-46
4.985000000000000000e+02	6.757749999999999823e-46
4.986250000000000000e+02	7.031470000000000092e-46
4.987500000000000000e+02	7.424330000000000453e-46
4.988750000000000000e+02	8.021209999999999758e-46
4.990000000000000000e+02	8.997289999999999617e-46
4.991250000000000000e+02	1.076309999999999954e-45
4.992500000000000000e+02	1.447129999999999939e-45
4.993750000000000000e+02	2.441749999999999997e-45
4.995000000000000000e+02	6.674310000000000382e-45
4.996250000000000000e+02	3.060869999999999773e-44
4.997500000000000000e+02	7.489439999999999920e-45
4.998750000000000000e+02	2.585670000000000071e-45
5.000000000000000000e+02	1.493079999999999875e-45
5.001250000000000000e+02	1.096740000000000003e-45
5.002500000000000000e+02	9.111130000000000579e-46
5.003750000000000000e+02	8.097250000000000617e-46
5.005000000000000000e+02	7.483550000000000512e-46
5.006250000000000000e+02	7.083609999999999312e-46
5.007500000000000000e+02	6.807959999999999729e-46
5.008750000000000000e+02	6.609369999999999964e-46
5.010000000000000000e+02	6.461000000000000050e-46
5.011250000000000000e+02	6.346710000000000049e-46
5.012500000000000000e+02	6.256330000000000074e-46
5.013750000000000000e+02	6.183190000000000105e-46
5.015000000000000000e+02	6.122759999999999814e-46
5.016250000000000000e+02	6.071899999999999655e-46
5.017500000000000000e+02	6.028369999999999715e-46
5.018750000000000000e+02	5.990549999999999723e-46
5.020000000000000000e+02	5.957220000000000280e-46
5.021250000000000000e+02	5.927480000000000200e-46
5.022500000000000000e+02	5.900640000000000231e-46
5.023750000000000000e+02	5.876180000000000170e-46
5.025000000000000000e+02	5.853670000000000089e-46
5.026250000000000000e+02	5.832790000000000224e-46
5.027500000000000000e+02	5.813279999999999696e-46
5.028750000000000000e+02	5.794950000000000344e-46
5.030000000000000000e+02	5.777630000000000009e-46
5.031250000000000000e+02	5.761190000000000196e-46
5.032500000000000000e+02	5.745519999999999964e-46
