#Frequency	Strain
2.767500000000000000e+02	2.963520000000000164e-47
2.768750000000000000e+02	2.963649999999999826e-47
2.770000000000000000e+02	2.963810000000000195e-47
2.771250000000000000e+02	2.963979999999999827e-47
2.772500000000000000e+02	2.964149999999999945e-47
2.773750000000000000e+02	2.964300000000000079e-47
2.775000000000000000e+02	2.964479999999999947e-47
2.776250000000000000e+02	2.964630000000000080e-47
2.777500000000000000e+02	2.964829999999999933e-47
2.778750000000000000e+02	2.965069999999999757e-47
2.780000000000000000e+02	2.965259999999999861e-47
2.781250000000000000e+02	2.965549999999999892e-47
2.782500000000000000e+02	2.965819999999999937e-47
2.783750000000000000e+02	2.966200000000000144e-47
2.785000000000000000e+02	2.966109999999999967e-47
2.786250000000000000e+02	2.966269999999999850e-47
2.787500000000000000e+02	2.966380000000000013e-47
2.788750000000000000e+02	2.966639999999999822e-47
2.790000000000000000e+02	2.966809999999999940e-47
2.791250000000000000e+02	2.966940000000000088e-47
2.792500000000000000e+02	2.967119999999999956e-47
2.793750000000000000e+02	2.967310000000000060e-47
2.795000000000000000e+02	2.967469999999999943e-47
2.796250000000000000e+02	2.967660000000000047e-47
2.797500000000000000e+02	2.967799999999999944e-47
2.798750000000000000e+02	2.967979999999999812e-47
2.800000000000000000e+02	2.968249999999999857e-47
2.801250000000000000e+02	2.968499999999999917e-47
2.802500000000000000e+02	2.968729999999999992e-47
2.803750000000000000e+02	2.968740000000000228e-47
2.805000000000000000e+02	2.968889999999999875e-47
2.806250000000000000e+02	2.969079999999999978e-47
2.807500000000000000e+02	2.969279999999999832e-47
2.808750000000000000e+02	2.969429999999999965e-47
2.810000000000000000e+02	2.969580000000000098e-47
2.811250000000000000e+02	2.969830000000000158e-47
2.812500000000000000e+02	2.970039999999999761e-47
2.813750000000000000e+02	2.970180000000000144e-47
2.815000000000000000e+02	2.970399999999999983e-47
2.816250000000000000e+02	2.970619999999999822e-47
2.817500000000000000e+02	2.970749999999999970e-47
2.818750000000000000e+02	2.970849999999999896e-47
2.820000000000000000e+02	2.971050000000000236e-47
2.821250000000000000e+02	2.971299999999999810e-47
2.822500000000000000e+02	2.971549999999999870e-47
2.823750000000000000e+02	2.971779999999999944e-47
2.825000000000000000e+02	2.972010000000000019e-47
2.826250000000000000e+02	2.972269999999999828e-47
2.827500000000000000e+02	2.972430000000000197e-47
2.828750000000000000e+02	2.972639999999999800e-47
2.830000000000000000e+02	2.972720000000000228e-47
2.831250000000000000e+02	2.972869999999999874e-47
2.832500000000000000e+02	2.973029999999999757e-47
2.833750000000000000e+02	2.973330000000000024e-47
2.835000000000000000e+02	2.973440000000000186e-47
2.836250000000000000e+02	2.973649999999999789e-47
2.837500000000000000e+02	2.973870000000000114e-47
2.838750000000000000e+02	2.974029999999999997e-47
2.840000000000000000e+02	2.974280000000000056e-47
2.841250000000000000e+02	2.974519999999999881e-47
2.842500000000000000e+02	2.974769999999999940e-47
2.843750000000000000e+02	2.974909999999999838e-47
2.845000000000000000e+02	2.975130000000000163e-47
2.846250000000000000e+02	2.975449999999999928e-47
2.847500000000000000e+02	2.975690000000000238e-47
2.848750000000000000e+02	2.975899999999999841e-47
2.850000000000000000e+02	2.976149999999999901e-47
2.851250000000000000e+02	2.976340000000000005e-47
2.852500000000000000e+02	2.976599999999999815e-47
2.853750000000000000e+02	2.976829999999999889e-47
2.855000000000000000e+02	2.977039999999999978e-47
2.856250000000000000e+02	2.977279999999999802e-47
2.857500000000000000e+02	2.977460000000000157e-47
2.858750000000000000e+02	2.977609999999999804e-47
2.860000000000000000e+02	2.977830000000000129e-47
2.861250000000000000e+02	2.978009999999999997e-47
2.862500000000000000e+02	2.978309999999999777e-47
2.863750000000000000e+02	2.978530000000000102e-47
2.865000000000000000e+02	2.978680000000000235e-47
2.866250000000000000e+02	2.978900000000000074e-47
2.867500000000000000e+02	2.979050000000000207e-47
2.868750000000000000e+02	2.979340000000000237e-47
2.870000000000000000e+02	2.979540000000000091e-47
2.871250000000000000e+02	2.979830000000000121e-47
2.872500000000000000e+02	2.980149999999999887e-47
2.873750000000000000e+02	2.980399999999999946e-47
2.875000000000000000e+02	2.980669999999999992e-47
2.876250000000000000e+02	2.980849999999999860e-47
2.877500000000000000e+02	2.981079999999999934e-47
2.878750000000000000e+02	2.981290000000000023e-47
2.880000000000000000e+02	2.981569999999999818e-47
2.881250000000000000e+02	2.981850000000000099e-47
2.882500000000000000e+02	2.982100000000000159e-47
2.883750000000000000e+02	2.982339999999999983e-47
2.885000000000000000e+02	2.982590000000000043e-47
2.886250000000000000e+02	2.982920000000000044e-47
2.887500000000000000e+02	2.983119999999999898e-47
2.888750000000000000e+02	2.983520000000000091e-47
2.890000000000000000e+02	2.983870000000000077e-47
2.891250000000000000e+02	2.984100000000000152e-47
2.892500000000000000e+02	2.984430000000000153e-47
2.893750000000000000e+02	2.984789999999999889e-47
2.895000000000000000e+02	2.985059999999999934e-47
2.896250000000000000e+02	2.985309999999999994e-47
2.897500000000000000e+02	2.985600000000000025e-47
2.898750000000000000e+02	2.985850000000000084e-47
2.900000000000000000e+02	2.986189999999999835e-47
2.901250000000000000e+02	2.986510000000000087e-47
2.902500000000000000e+02	2.986820000000000103e-47
2.903750000000000000e+02	2.987139999999999868e-47
2.905000000000000000e+02	2.987460000000000120e-47
2.906250000000000000e+02	2.987759999999999900e-47
2.907500000000000000e+02	2.988220000000000049e-47
2.908750000000000000e+02	2.988510000000000080e-47
2.910000000000000000e+02	2.988929999999999772e-47
2.911250000000000000e+02	2.989309999999999979e-47
2.912500000000000000e+02	2.989670000000000202e-47
2.913750000000000000e+02	2.989960000000000232e-47
2.915000000000000000e+02	2.990249999999999777e-47
2.916250000000000000e+02	2.990680000000000191e-47
2.917500000000000000e+02	2.991090000000000133e-47
2.918750000000000000e+02	2.991509999999999825e-47
2.920000000000000000e+02	2.991839999999999827e-47
2.921250000000000000e+02	2.992189999999999813e-47
2.922500000000000000e+02	2.992629999999999977e-47
2.923750000000000000e+02	2.993150000000000082e-47
2.925000000000000000e+02	2.993469999999999847e-47
2.926250000000000000e+02	2.994000000000000188e-47
2.927500000000000000e+02	2.994490000000000072e-47
2.928750000000000000e+02	2.995039999999999912e-47
2.930000000000000000e+02	2.995630000000000209e-47
2.931250000000000000e+02	2.996240000000000005e-47
2.932500000000000000e+02	2.996939999999999978e-47
2.933750000000000000e+02	2.997569999999999759e-47
2.935000000000000000e+02	2.998220000000000012e-47
2.936250000000000000e+02	2.998860000000000029e-47
2.937500000000000000e+02	2.999619999999999959e-47
2.938750000000000000e+02	3.000279999999999961e-47
2.940000000000000000e+02	3.000889999999999757e-47
2.941250000000000000e+02	3.001630000000000187e-47
2.942500000000000000e+02	3.002350000000000145e-47
2.943750000000000000e+02	3.003139999999999810e-47
2.945000000000000000e+02	3.003810000000000048e-47
2.946250000000000000e+02	3.004519999999999770e-47
2.947500000000000000e+02	3.005289999999999935e-47
2.948750000000000000e+02	3.006120000000000056e-47
2.950000000000000000e+02	3.007139999999999795e-47
2.951250000000000000e+02	3.008120000000000049e-47
2.952500000000000000e+02	3.009480000000000024e-47
2.953750000000000000e+02	3.011039999999999853e-47
2.955000000000000000e+02	3.012239999999999946e-47
2.956250000000000000e+02	3.013159999999999758e-47
2.957500000000000000e+02	3.014509999999999984e-47
2.958750000000000000e+02	3.016299999999999888e-47
2.960000000000000000e+02	3.017719999999999819e-47
2.961250000000000000e+02	3.019659999999999856e-47
2.962500000000000000e+02	3.021670000000000084e-47
2.963750000000000000e+02	3.024110000000000241e-47
2.965000000000000000e+02	3.026429999999999999e-47
2.966250000000000000e+02	3.028810000000000199e-47
2.967500000000000000e+02	3.031459999999999958e-47
2.968750000000000000e+02	3.034420000000000220e-47
2.970000000000000000e+02	3.037329999999999789e-47
2.971250000000000000e+02	3.040759999999999949e-47
2.972500000000000000e+02	3.044750000000000184e-47
2.973750000000000000e+02	3.048870000000000082e-47
2.975000000000000000e+02	3.053209999999999818e-47
2.976250000000000000e+02	3.058039999999999924e-47
2.977500000000000000e+02	3.063029999999999913e-47
2.978750000000000000e+02	3.069060000000000112e-47
2.980000000000000000e+02	3.076380000000000095e-47
2.981250000000000000e+02	3.085649999999999864e-47
2.982500000000000000e+02	3.097830000000000174e-47
2.983750000000000000e+02	3.117520000000000085e-47
2.985000000000000000e+02	3.147180000000000224e-47
2.986250000000000000e+02	3.200340000000000155e-47
2.987500000000000000e+02	3.310839999999999871e-47
2.988750000000000000e+02	3.570259999999999827e-47
2.990000000000000000e+02	4.133069999999999844e-47
2.991250000000000000e+02	5.271170000000000454e-47
2.992500000000000000e+02	8.021629999999999742e-47
2.993750000000000000e+02	1.586190000000000017e-46
2.995000000000000000e+02	5.411620000000000339e-46
2.996250000000000000e+02	3.612239999999999980e-45
2.997500000000000000e+02	6.112100000000000334e-46
2.998750000000000000e+02	1.795719999999999833e-46
3.000000000000000000e+02	8.494729999999999634e-47
3.001250000000000000e+02	5.383210000000000013e-47
3.002500000000000000e+02	4.112210000000000062e-47
3.003750000000000000e+02	3.588580000000000013e-47
3.005000000000000000e+02	3.351919999999999905e-47
3.006250000000000000e+02	3.252089999999999904e-47
3.007500000000000000e+02	3.206209999999999985e-47
3.008750000000000000e+02	3.185849999999999836e-47
3.010000000000000000e+02	3.180910000000000054e-47
3.011250000000000000e+02	3.190019999999999940e-47
3.012500000000000000e+02	3.215660000000000108e-47
3.013750000000000000e+02	3.266259999999999971e-47
3.015000000000000000e+02	3.367279999999999829e-47
3.016250000000000000e+02	3.590500000000000064e-47
3.017500000000000000e+02	4.187989999999999944e-47
3.018750000000000000e+02	5.913340000000000160e-47
3.020000000000000000e+02	1.242090000000000089e-46
3.021250000000000000e+02	7.650450000000000216e-46
3.022500000000000000e+02	2.003430000000000070e-45
3.023750000000000000e+02	2.045380000000000137e-46
3.025000000000000000e+02	7.931760000000000221e-47
3.026250000000000000e+02	5.505750000000000142e-47
3.027500000000000000e+02	5.211439999999999747e-47
3.028750000000000000e+02	7.020459999999999653e-47
3.030000000000000000e+02	1.623590000000000026e-46
3.031250000000000000e+02	7.454910000000000501e-46
3.032500000000000000e+02	1.046860000000000025e-44
3.033750000000000000e+02	6.919959999999999784e-45
3.035000000000000000e+02	6.229259999999999836e-46
3.036250000000000000e+02	1.423570000000000094e-46
3.037500000000000000e+02	6.001459999999999749e-47
3.038750000000000000e+02	3.923159999999999820e-47
3.040000000000000000e+02	3.366439999999999958e-47
3.041250000000000000e+02	3.197769999999999851e-47
3.042500000000000000e+02	3.131360000000000151e-47
3.043750000000000000e+02	3.098929999999999854e-47
3.045000000000000000e+02	3.081809999999999761e-47
3.046250000000000000e+02	3.071849999999999769e-47
3.047500000000000000e+02	3.065629999999999952e-47
3.048750000000000000e+02	3.060859999999999802e-47
3.050000000000000000e+02	3.057040000000000171e-47
3.051250000000000000e+02	3.054079999999999909e-47
3.052500000000000000e+02	3.051439999999999900e-47
3.053750000000000000e+02	3.048620000000000022e-47
3.055000000000000000e+02	3.046259999999999807e-47
3.056250000000000000e+02	3.044039999999999975e-47
3.057500000000000000e+02	3.041550000000000099e-47
3.058750000000000000e+02	3.039829999999999901e-47
3.060000000000000000e+02	3.038270000000000072e-47
3.061250000000000000e+02	3.036810000000000170e-47
3.062500000000000000e+02	3.035479999999999929e-47
3.063750000000000000e+02	3.034449999999999955e-47
3.065000000000000000e+02	3.033450000000000201e-47
3.066250000000000000e+02	3.032509999999999918e-47
3.067500000000000000e+02	3.031749999999999989e-47
3.068750000000000000e+02	3.031160000000000178e-47
3.070000000000000000e+02	3.030520000000000161e-47
3.071250000000000000e+02	3.030079999999999997e-47
3.072500000000000000e+02	3.029479999999999951e-47
3.073750000000000000e+02	3.029129999999999964e-47
3.075000000000000000e+02	3.028770000000000228e-47
3.076250000000000000e+02	3.028629999999999845e-47
3.077500000000000000e+02	3.028480000000000198e-47
3.078750000000000000e+02	3.028339999999999814e-47
3.080000000000000000e+02	3.028299999999999844e-47
3.081250000000000000e+02	3.028410000000000006e-47
3.082500000000000000e+02	3.028489999999999947e-47
3.083750000000000000e+02	3.028469999999999962e-47
3.085000000000000000e+02	3.028399999999999770e-47
3.086250000000000000e+02	3.028330000000000065e-47
3.087500000000000000e+02	3.028299999999999844e-47
3.088750000000000000e+02	3.028339999999999814e-47
3.090000000000000000e+02	3.028440000000000227e-47
3.091250000000000000e+02	3.028640000000000081e-47
3.092500000000000000e+02	3.028810000000000199e-47
3.093750000000000000e+02	3.028990000000000067e-47
3.095000000000000000e+02	3.029149999999999950e-47
3.096250000000000000e+02	3.029220000000000142e-47
3.097500000000000000e+02	3.029360000000000039e-47
3.098750000000000000e+02	3.029579999999999878e-47
3.100000000000000000e+02	3.029969999999999835e-47
3.101250000000000000e+02	3.030230000000000131e-47
3.102500000000000000e+02	3.030460000000000205e-47
3.103750000000000000e+02	3.030750000000000236e-47
3.105000000000000000e+02	3.030950000000000089e-47
3.106250000000000000e+02	3.031200000000000149e-47
3.107500000000000000e+02	3.031400000000000002e-47
3.108750000000000000e+02	3.031710000000000018e-47
3.110000000000000000e+02	3.032020000000000034e-47
3.111250000000000000e+02	3.032359999999999785e-47
3.112500000000000000e+02	3.032540000000000139e-47
3.113750000000000000e+02	3.032819999999999934e-47
3.115000000000000000e+02	3.033089999999999979e-47
3.116250000000000000e+02	3.033349999999999789e-47
3.117500000000000000e+02	3.033760000000000217e-47
3.118750000000000000e+02	3.034070000000000233e-47
3.120000000000000000e+02	3.034350000000000028e-47
3.121250000000000000e+02	3.034589999999999852e-47
3.122500000000000000e+02	3.034879999999999883e-47
3.123750000000000000e+02	3.035229999999999869e-47
3.125000000000000000e+02	3.035550000000000121e-47
3.126250000000000000e+02	3.035849999999999901e-47
3.127500000000000000e+02	3.036079999999999975e-47
3.128750000000000000e+02	3.036389999999999991e-47
3.130000000000000000e+02	3.036700000000000007e-47
3.131250000000000000e+02	3.036990000000000038e-47
3.132500000000000000e+02	3.037329999999999789e-47
3.133750000000000000e+02	3.037619999999999819e-47
3.135000000000000000e+02	3.037940000000000071e-47
3.136250000000000000e+02	3.038299999999999807e-47
3.137500000000000000e+02	3.038580000000000088e-47
3.138750000000000000e+02	3.038879999999999868e-47
3.140000000000000000e+02	3.039240000000000090e-47
3.141250000000000000e+02	3.039530000000000121e-47
3.142500000000000000e+02	3.039909999999999842e-47
3.143750000000000000e+02	3.040279999999999814e-47
3.145000000000000000e+02	3.040680000000000007e-47
3.146250000000000000e+02	3.041040000000000229e-47
3.147500000000000000e+02	3.041379999999999980e-47
3.148750000000000000e+02	3.041729999999999967e-47
3.150000000000000000e+02	3.041949999999999806e-47
3.151250000000000000e+02	3.042259999999999821e-47
3.152500000000000000e+02	3.042609999999999808e-47
3.153750000000000000e+02	3.042970000000000030e-47
3.155000000000000000e+02	3.043379999999999973e-47
3.156250000000000000e+02	3.043740000000000195e-47
3.157500000000000000e+02	3.044110000000000167e-47
3.158750000000000000e+02	3.044440000000000168e-47
3.160000000000000000e+02	3.044779999999999919e-47
3.161250000000000000e+02	3.045240000000000068e-47
3.162500000000000000e+02	3.045619999999999790e-47
3.163750000000000000e+02	3.045969999999999776e-47
3.165000000000000000e+02	3.046290000000000028e-47
3.166250000000000000e+02	3.046580000000000058e-47
3.167500000000000000e+02	3.046970000000000016e-47
3.168750000000000000e+02	3.047300000000000017e-47
3.170000000000000000e+02	3.047809999999999886e-47
3.171250000000000000e+02	3.047999999999999990e-47
3.172500000000000000e+02	3.048400000000000183e-47
3.173750000000000000e+02	3.048779999999999904e-47
3.175000000000000000e+02	3.049129999999999891e-47
3.176250000000000000e+02	3.049590000000000040e-47
3.177500000000000000e+02	3.050010000000000218e-47
3.178750000000000000e+02	3.050420000000000161e-47
3.180000000000000000e+02	3.050810000000000118e-47
3.181250000000000000e+02	3.051229999999999810e-47
3.182500000000000000e+02	3.051559999999999812e-47
3.183750000000000000e+02	3.051909999999999798e-47
3.185000000000000000e+02	3.052309999999999991e-47
3.186250000000000000e+02	3.052650000000000228e-47
3.187500000000000000e+02	3.052930000000000023e-47
3.188750000000000000e+02	3.053319999999999980e-47
3.190000000000000000e+02	3.053660000000000217e-47
3.191250000000000000e+02	3.054059999999999924e-47
3.192500000000000000e+02	3.054369999999999940e-47
3.193750000000000000e+02	3.054750000000000148e-47
3.195000000000000000e+02	3.055109999999999884e-47
3.196250000000000000e+02	3.055430000000000135e-47
3.197500000000000000e+02	3.055820000000000093e-47
3.198750000000000000e+02	3.056230000000000035e-47
3.200000000000000000e+02	3.056509999999999830e-47
3.201250000000000000e+02	3.056899999999999787e-47
3.202500000000000000e+02	3.057310000000000216e-47
3.203750000000000000e+02	3.057680000000000188e-47
3.205000000000000000e+02	3.058019999999999939e-47
3.206250000000000000e+02	3.058460000000000102e-47
3.207500000000000000e+02	3.058890000000000030e-47
3.208750000000000000e+02	3.059330000000000194e-47
3.210000000000000000e+02	3.059760000000000122e-47
3.211250000000000000e+02	3.060170000000000064e-47
3.212500000000000000e+02	3.060599999999999992e-47
3.213750000000000000e+02	3.060949999999999979e-47
3.215000000000000000e+02	3.061410000000000128e-47
3.216250000000000000e+02	3.061829999999999820e-47
3.217500000000000000e+02	3.062269999999999984e-47
3.218750000000000000e+02	3.062630000000000206e-47
3.220000000000000000e+02	3.063040000000000149e-47
3.221250000000000000e+02	3.063470000000000077e-47
3.222500000000000000e+02	3.063900000000000005e-47
3.223750000000000000e+02	3.064289999999999962e-47
3.225000000000000000e+02	3.064759999999999860e-47
3.226250000000000000e+02	3.065120000000000083e-47
3.227500000000000000e+02	3.065600000000000217e-47
3.228750000000000000e+02	3.065999999999999924e-47
3.230000000000000000e+02	3.066469999999999822e-47
3.231250000000000000e+02	3.066890000000000001e-47
3.232500000000000000e+02	3.067359999999999899e-47
3.233750000000000000e+02	3.067709999999999886e-47
3.235000000000000000e+02	3.068170000000000035e-47
3.236250000000000000e+02	3.068500000000000036e-47
3.237500000000000000e+02	3.068960000000000185e-47
3.238750000000000000e+02	3.069510000000000025e-47
3.240000000000000000e+02	3.069930000000000204e-47
3.241250000000000000e+02	3.070420000000000088e-47
3.242500000000000000e+02	3.070900000000000222e-47
3.243750000000000000e+02	3.071350000000000135e-47
3.245000000000000000e+02	3.071789999999999813e-47
3.246250000000000000e+02	3.072249999999999962e-47
3.247500000000000000e+02	3.072730000000000096e-47
3.248750000000000000e+02	3.073160000000000024e-47
3.250000000000000000e+02	3.073640000000000158e-47
3.251250000000000000e+02	3.074130000000000042e-47
3.252500000000000000e+02	3.074630000000000162e-47
3.253750000000000000e+02	3.075129999999999796e-47
3.255000000000000000e+02	3.075520000000000239e-47
3.256250000000000000e+02	3.075959999999999916e-47
3.257500000000000000e+02	3.076449999999999800e-47
3.258750000000000000e+02	3.076860000000000229e-47
3.260000000000000000e+02	3.077279999999999921e-47
3.261250000000000000e+02	3.077729999999999835e-47
3.262500000000000000e+02	3.078099999999999807e-47
3.263750000000000000e+02	3.078489999999999764e-47
3.265000000000000000e+02	3.078900000000000193e-47
3.266250000000000000e+02	3.079370000000000091e-47
3.267500000000000000e+02	3.079789999999999783e-47
3.268750000000000000e+02	3.080260000000000168e-47
3.270000000000000000e+02	3.080710000000000081e-47
3.271250000000000000e+02	3.081170000000000230e-47
3.272500000000000000e+02	3.081649999999999879e-47
3.273750000000000000e+02	3.082070000000000057e-47
3.275000000000000000e+02	3.082559999999999941e-47
3.276250000000000000e+02	3.082989999999999869e-47
3.277500000000000000e+02	3.083419999999999797e-47
3.278750000000000000e+02	3.083859999999999960e-47
3.280000000000000000e+02	3.084369999999999830e-47
3.281250000000000000e+02	3.084840000000000214e-47
3.282500000000000000e+02	3.085290000000000128e-47
3.283750000000000000e+02	3.085749999999999791e-47
3.285000000000000000e+02	3.086209999999999940e-47
3.286250000000000000e+02	3.086679999999999838e-47
3.287500000000000000e+02	3.087150000000000223e-47
3.288750000000000000e+02	3.087640000000000107e-47
3.290000000000000000e+02	3.088099999999999770e-47
3.291250000000000000e+02	3.088579999999999904e-47
3.292500000000000000e+02	3.088980000000000097e-47
3.293750000000000000e+02	3.089480000000000217e-47
3.295000000000000000e+02	3.089979999999999850e-47
3.296250000000000000e+02	3.090479999999999970e-47
3.297500000000000000e+02	3.090929999999999883e-47
3.298750000000000000e+02	3.091480000000000210e-47
3.300000000000000000e+02	3.091999999999999828e-47
3.301250000000000000e+02	3.092479999999999963e-47
3.302500000000000000e+02	3.092869999999999920e-47
3.303750000000000000e+02	3.093270000000000113e-47
3.305000000000000000e+02	3.093790000000000218e-47
3.306250000000000000e+02	3.094249999999999881e-47
3.307500000000000000e+02	3.094690000000000045e-47
3.308750000000000000e+02	3.095130000000000208e-47
3.310000000000000000e+02	3.095620000000000092e-47
3.311250000000000000e+02	3.096129999999999962e-47
3.312500000000000000e+02	3.096780000000000214e-47
3.313750000000000000e+02	3.097259999999999863e-47
3.315000000000000000e+02	3.097790000000000203e-47
3.316250000000000000e+02	3.098369999999999778e-47
3.317500000000000000e+02	3.098889999999999883e-47
3.318750000000000000e+02	3.099339999999999797e-47
3.320000000000000000e+02	3.099850000000000152e-47
3.321250000000000000e+02	3.100340000000000036e-47
3.322500000000000000e+02	3.100949999999999832e-47
3.323750000000000000e+02	3.101350000000000025e-47
3.325000000000000000e+02	3.101779999999999953e-47
3.326250000000000000e+02	3.102280000000000073e-47
3.327500000000000000e+02	3.102749999999999971e-47
3.328750000000000000e+02	3.103290000000000062e-47
3.330000000000000000e+02	3.103799999999999931e-47
3.331250000000000000e+02	3.104320000000000036e-47
3.332500000000000000e+02	3.104849999999999891e-47
3.333750000000000000e+02	3.105380000000000231e-47
3.335000000000000000e+02	3.105819999999999909e-47
3.336250000000000000e+02	3.106320000000000029e-47
3.337500000000000000e+02	3.106920000000000075e-47
3.338750000000000000e+02	3.107460000000000165e-47
3.340000000000000000e+02	3.107970000000000035e-47
3.341250000000000000e+02	3.108490000000000140e-47
3.342500000000000000e+02	3.109019999999999994e-47
3.343750000000000000e+02	3.109509999999999878e-47
3.345000000000000000e+02	3.110069999999999954e-47
3.346250000000000000e+02	3.110579999999999823e-47
3.347500000000000000e+02	3.111110000000000164e-47
3.348750000000000000e+02	3.111600000000000048e-47
3.350000000000000000e+02	3.112109999999999917e-47
3.351250000000000000e+02	3.112579999999999816e-47
3.352500000000000000e+02	3.113030000000000215e-47
3.353750000000000000e+02	3.113540000000000085e-47
3.355000000000000000e+02	3.114020000000000219e-47
3.356250000000000000e+02	3.114439999999999911e-47
3.357500000000000000e+02	3.114909999999999810e-47
3.358750000000000000e+02	3.115460000000000136e-47
3.360000000000000000e+02	3.116049999999999947e-47
3.361250000000000000e+02	3.117039999999999950e-47
3.362500000000000000e+02	3.117600000000000026e-47
3.363750000000000000e+02	3.117699999999999953e-47
3.365000000000000000e+02	3.118169999999999851e-47
3.366250000000000000e+02	3.118630000000000000e-47
3.367500000000000000e+02	3.119150000000000106e-47
3.368750000000000000e+02	3.119650000000000225e-47
3.370000000000000000e+02	3.120220000000000051e-47
3.371250000000000000e+02	3.120800000000000112e-47
3.372500000000000000e+02	3.121349999999999952e-47
3.373750000000000000e+02	3.121819999999999850e-47
3.375000000000000000e+02	3.122209999999999807e-47
3.376250000000000000e+02	3.122749999999999898e-47
3.377500000000000000e+02	3.123239999999999782e-47
3.378750000000000000e+02	3.123819999999999843e-47
3.380000000000000000e+02	3.124310000000000213e-47
3.381250000000000000e+02	3.124820000000000082e-47
3.382500000000000000e+02	3.125329999999999952e-47
3.383750000000000000e+02	3.125819999999999835e-47
3.385000000000000000e+02	3.126490000000000074e-47
3.386250000000000000e+02	3.126979999999999958e-47
3.387500000000000000e+02	3.127500000000000063e-47
3.388750000000000000e+02	3.128100000000000109e-47
3.390000000000000000e+02	3.128669999999999934e-47
3.391250000000000000e+02	3.129210000000000025e-47
3.392500000000000000e+02	3.129850000000000042e-47
3.393750000000000000e+02	3.130410000000000118e-47
3.395000000000000000e+02	3.130939999999999972e-47
3.396250000000000000e+02	3.131579999999999989e-47
3.397500000000000000e+02	3.132379999999999889e-47
3.398750000000000000e+02	3.132880000000000009e-47
3.400000000000000000e+02	3.133420000000000099e-47
3.401250000000000000e+02	3.133819999999999806e-47
3.402500000000000000e+02	3.134250000000000220e-47
3.403750000000000000e+02	3.134789999999999824e-47
3.405000000000000000e+02	3.135429999999999842e-47
3.406250000000000000e+02	3.135940000000000197e-47
3.407500000000000000e+02	3.136569999999999978e-47
3.408750000000000000e+02	3.137249999999999966e-47
3.410000000000000000e+02	3.137779999999999821e-47
3.411250000000000000e+02	3.138239999999999970e-47
3.412500000000000000e+02	3.138789999999999810e-47
3.413750000000000000e+02	3.139289999999999929e-47
3.415000000000000000e+02	3.139869999999999991e-47
3.416250000000000000e+02	3.140490000000000022e-47
3.417500000000000000e+02	3.141079999999999833e-47
3.418750000000000000e+02	3.141750000000000071e-47
3.420000000000000000e+02	3.142310000000000147e-47
3.421250000000000000e+02	3.142919999999999943e-47
3.422500000000000000e+02	3.143449999999999798e-47
3.423750000000000000e+02	3.143980000000000138e-47
3.425000000000000000e+02	3.144589999999999934e-47
3.426250000000000000e+02	3.145269999999999922e-47
3.427500000000000000e+02	3.145880000000000204e-47
3.428750000000000000e+02	3.146399999999999823e-47
3.430000000000000000e+02	3.147070000000000061e-47
3.431250000000000000e+02	3.147639999999999887e-47
3.432500000000000000e+02	3.148279999999999904e-47
3.433750000000000000e+02	3.148930000000000157e-47
3.435000000000000000e+02	3.149479999999999997e-47
3.436250000000000000e+02	3.150080000000000043e-47
3.437500000000000000e+02	3.150649999999999868e-47
3.438750000000000000e+02	3.151229999999999929e-47
3.440000000000000000e+02	3.151770000000000020e-47
3.441250000000000000e+02	3.152419999999999786e-47
3.442500000000000000e+02	3.152999999999999848e-47
3.443750000000000000e+02	3.153550000000000174e-47
3.445000000000000000e+02	3.154170000000000205e-47
3.446250000000000000e+02	3.155070000000000032e-47
3.447500000000000000e+02	3.155829999999999961e-47
3.448750000000000000e+02	3.156110000000000242e-47
3.450000000000000000e+02	3.156709999999999802e-47
3.451250000000000000e+02	3.157329999999999834e-47
3.452500000000000000e+02	3.157980000000000087e-47
3.453750000000000000e+02	3.158629999999999854e-47
3.455000000000000000e+02	3.159200000000000165e-47
3.456250000000000000e+02	3.159840000000000182e-47
3.457500000000000000e+02	3.160569999999999890e-47
3.458750000000000000e+02	3.161169999999999937e-47
3.460000000000000000e+02	3.161760000000000233e-47
3.461250000000000000e+02	3.162359999999999794e-47
3.462500000000000000e+02	3.163050000000000017e-47
3.463750000000000000e+02	3.163719999999999769e-47
3.465000000000000000e+02	3.164279999999999845e-47
3.466250000000000000e+02	3.164830000000000171e-47
3.467500000000000000e+02	3.165490000000000174e-47
3.468750000000000000e+02	3.166040000000000014e-47
3.470000000000000000e+02	3.166730000000000237e-47
3.471250000000000000e+02	3.167360000000000018e-47
3.472500000000000000e+02	3.167989999999999800e-47
3.473750000000000000e+02	3.168689999999999773e-47
3.475000000000000000e+02	3.169289999999999819e-47
3.476250000000000000e+02	3.170000000000000028e-47
3.477500000000000000e+02	3.170719999999999987e-47
3.478750000000000000e+02	3.171329999999999783e-47
3.480000000000000000e+02	3.172520000000000126e-47
3.481250000000000000e+02	3.172629999999999802e-47
3.482500000000000000e+02	3.173320000000000026e-47
3.483750000000000000e+02	3.174030000000000235e-47
3.485000000000000000e+02	3.174680000000000001e-47
3.486250000000000000e+02	3.175359999999999989e-47
3.487500000000000000e+02	3.175980000000000021e-47
3.488750000000000000e+02	3.176679999999999994e-47
3.490000000000000000e+02	3.177399999999999952e-47
3.491250000000000000e+02	3.178090000000000176e-47
3.492500000000000000e+02	3.178759999999999928e-47
3.493750000000000000e+02	3.179439999999999916e-47
